UMAP1,UMAP2,cell_type,anatomical_division_label
-1.670691,1.668263,Oligodendrocyte,Thalamus
-2.0210998,4.7341785,Activated Microglia,Cerebellum
-2.3881278,3.9993627,Activated Microglia,Thalamus
2.8263273,6.5257688,Activated Microglia,Thalamus
-0.68864524,3.1247215,Activated Microglia,Midbrain
1.6590873,2.897039,Endothelial,Pons
0.10668774,-10.230614,Unknown,Cerebral cortex
-2.1052294,12.343527,Pericyte,Pons
0.75882936,0.5841328,Oligodendrocyte,Midbrain
0.43589315,-1.6377525,Oligodendrocyte,Pons
3.76071,-8.985055,Unknown,Thalamus
3.7958605,-0.7782906,Oligodendrocyte,Myelencephalon
-0.7924755,2.0758805,Endothelial,Basal nuclei
2.5300941,1.6498961,Activated Microglia,Thalamus
2.0286667,3.8068953,Activated Microglia,Hippocampus
-1.3815625,12.118528,Pericyte,Midbrain
-2.0109704,13.373656,Pericyte,Midbrain
-3.2727454,4.8200912,Activated Microglia,Midbrain
13.989035,2.8548374,Astrocyte,Hippocampus
3.0210562,16.297188,Astrocyte_2,Amygdaloid complex
-2.6747189,5.0641117,Activated Microglia,Pons
3.261812,1.0286791,Oligodendrocyte,Midbrain
0.69019145,1.1086229,Oligodendrocyte,Hippocampus
1.1014333,-10.010568,Unknown,Cerebral cortex
-3.6560602,4.6233983,Activated Microglia,Spinal cord
-1.3929148,2.7223341,Endothelial,Cerebral cortex
-3.0401766,0.7174365,Endothelial,Pons
2.7897701,20.81811,Ependymal,Cerebellum
-3.378104,4.8975296,Activated Microglia,Pons
0.59283227,3.8147235,Activated Microglia,Cerebral cortex
-3.5207198,3.4204934,Activated Microglia,Spinal cord
-1.3017513,0.82151484,Endothelial,Cerebral cortex
3.66294,4.892732,Activated Microglia,Thalamus
0.76323116,-1.5689417,Oligodendrocyte,Thalamus
4.077563,13.292,Astrocyte_2,Amygdaloid complex
0.49235228,-9.068105,Unknown,Cerebral cortex
12.570332,4.94942,Astrocyte,Thalamus
-1.0393938,11.9218025,Pericyte,Thalamus
2.8397052,4.801876,Activated Microglia,Midbrain
0.07435835,-9.278311,Unknown,Hippocampus
4.4767847,12.2319765,Astrocyte_2,Cerebral cortex
6.0723357,14.312332,Astrocyte_2,Cerebral cortex
0.27484202,-7.8899274,Unknown,Thalamus
2.7369468,14.810189,Astrocyte_2,Claustrum
-3.1138844,19.666866,Unknown,Basal forebrain
-1.3988134,4.312781,Activated Microglia,Spinal cord
2.0330448,0.12899928,Oligodendrocyte,Midbrain
0.05568997,-1.2520682,Oligodendrocyte,Midbrain
0.68606913,-7.7082453,Unknown,Hippocampus
-1.669618,14.616093,Pericyte,Midbrain
5.959963,14.711231,Astrocyte_2,Cerebral cortex
11.709288,0.6755914,Astrocyte,Basal nuclei
-2.9305708,0.6766258,Endothelial,Pons
1.4586021,-7.054737,Unknown,Pons
11.757644,3.7521663,Astrocyte,Midbrain
-1.5919493,11.650964,Pericyte,Basal nuclei
1.2540038,-2.1749682,Oligodendrocyte,Pons
1.8599225,5.598107,Activated Microglia,Hippocampus
13.669185,1.4419603,Astrocyte,Midbrain
-2.4080632,5.015329,Activated Microglia,Midbrain
-0.8548383,4.1081133,Activated Microglia,Midbrain
-0.96423936,4.324939,Activated Microglia,Cerebellum
8.962279,6.625217,Fibroblast,Hippocampus
-0.98906857,11.671444,Pericyte,Pons
9.306317,1.0528615,nan,Pons
2.678329,20.612074,Ependymal,Cerebellum
1.8928012,0.4924051,Oligodendrocyte,Thalamus
3.1163652,5.171799,Activated Microglia,Cerebral cortex
1.3002253,-0.40148056,Oligodendrocyte,Cerebral cortex
2.168163,0.5748602,Oligodendrocyte,Amygdaloid complex
1.8587158,4.9667916,Activated Microglia,Spinal cord
12.723329,3.3251445,Astrocyte,Hippocampus
-0.017390803,3.005853,Activated Microglia,Hippocampus
3.2449179,2.4238539,Activated Microglia,Basal forebrain
0.35329354,12.747782,Pericyte,Myelencephalon
-1.53819,1.4244848,Endothelial,Cerebral cortex
-1.1702666,2.3817806,Endothelial,Midbrain
2.2021577,-7.5937,Unknown,Thalamus
1.6116866,0.22749835,Oligodendrocyte,Cerebellum
-1.967006,6.393773,Activated Microglia,Pons
0.06802304,1.4693635,Endothelial,Hippocampus
3.4385371,5.479118,Activated Microglia,Hypothalamus
0.16126202,2.0960248,Endothelial,Hippocampus
9.385328,1.3362904,nan,Basal forebrain
2.0571618,0.058643445,Oligodendrocyte,Basal nuclei
-2.5251338,6.7726345,Activated Microglia,Basal forebrain
3.0349889,0.9800152,Oligodendrocyte,Pons
4.098903,1.8153135,Oligodendrocyte,Midbrain
-3.262262,1.5822765,Endothelial,Thalamus
4.3052516,16.222153,Astrocyte_2,Amygdaloid complex
0.5882153,-10.070513,Unknown,Hippocampus
1.864788,-2.1258826,Oligodendrocyte,Midbrain
4.5044627,15.5991745,Astrocyte_2,Basal forebrain
-3.954705,18.880123,Unknown,Basal forebrain
12.43569,-0.7426372,Astrocyte,Basal nuclei
1.7001724,-2.0511482,Oligodendrocyte,Thalamus
0.31546557,1.729644,Endothelial,Hippocampus
5.9560986,15.092739,Astrocyte_2,Cerebral cortex
-2.39233,1.8474594,Endothelial,Hippocampus
3.3590052,-8.229995,Unknown,Midbrain
0.77902156,-9.61547,Unknown,Hippocampus
1.9786378,-8.485339,Unknown,Cerebral cortex
1.5119829,-9.243276,Unknown,Hippocampus
11.007597,0.8043405,Astrocyte,Basal nuclei
-0.65510863,1.1993754,Endothelial,Pons
-1.3554977,2.7925408,Activated Microglia,Amygdaloid complex
-4.2605815,2.9062922,Endothelial,Midbrain
3.1089525,3.7794294,Activated Microglia,Hippocampus
-1.5083634,1.7916995,Endothelial,Myelencephalon
-1.2021369,2.6188023,Endothelial,Cerebellum
-0.3572461,1.3344148,Endothelial,Basal nuclei
1.9807613,2.33582,Activated Microglia,Cerebellum
1.7660551,-0.84000283,Oligodendrocyte,Thalamus
0.894069,4.46313,Activated Microglia,Hippocampus
-0.23152551,3.6859968,Activated Microglia,Midbrain
0.47499126,13.68321,Pericyte,Thalamus
0.5403818,6.022317,Activated Microglia,Amygdaloid complex
-4.496085,3.8025098,Endothelial,Pons
-0.8886592,12.168498,Pericyte,Midbrain
1.300649,1.3732224,Oligodendrocyte,Hippocampus
2.472697,-8.465587,Unknown,Pons
2.3498235,2.8378859,Activated Microglia,Cerebral cortex
9.061251,7.1510477,Fibroblast,Hippocampus
0.91471505,13.421346,Pericyte,Cerebral cortex
3.7663906,15.4856825,Astrocyte_2,Hippocampus
9.630165,10.072694,Choroid Plexus,Cerebellum
1.2019858,-2.233719,Oligodendrocyte,Thalamus
-1.4203035,0.7395401,Endothelial,Midbrain
0.93494165,-9.861733,Unknown,Cerebral cortex
-0.1070599,4.3002634,Activated Microglia,Cerebral cortex
-2.2939115,3.7693794,Activated Microglia,Thalamus
-3.087151,12.414576,Pericyte,Basal nuclei
6.126518,14.922517,Astrocyte_2,Amygdaloid complex
1.4931577,-7.9520326,Unknown,Thalamus
1.6469929,4.9410515,Activated Microglia,Midbrain
1.0508549,6.809504,Activated Microglia,Thalamus
-0.6873224,0.7940012,Endothelial,Thalamus
1.1299773,1.1732024,Oligodendrocyte,Thalamus
4.733669,5.0227766,Activated Microglia,Cerebral cortex
11.740772,2.9074452,Astrocyte,Hypothalamus
-2.6086407,4.614468,Activated Microglia,Myelencephalon
-3.5437248,2.8347204,Endothelial,Pons
-0.93080384,1.7700738,Endothelial,Cerebral cortex
-1.9066551,-0.12909083,Endothelial,Thalamus
0.279551,1.6742637,Endothelial,Hippocampus
0.4740104,-10.17887,Unknown,Hippocampus
0.40678325,-8.604208,Unknown,Hippocampus
-0.37730634,3.115376,Activated Microglia,Pons
13.57185,3.191517,Astrocyte,Thalamus
3.136676,2.7053795,Activated Microglia,Cerebral cortex
-3.005855,13.186954,Pericyte,Basal nuclei
1.4911429,5.8699255,Activated Microglia,Thalamus
1.567012,-6.9995766,Unknown,Pons
12.275612,3.8854294,Astrocyte,Midbrain
13.731224,1.9041915,Astrocyte,Hippocampus
-3.1828039,19.35865,Unknown,Basal forebrain
2.2029731,5.0588136,Activated Microglia,Claustrum
0.39340186,14.1228075,Pericyte,Thalamus
2.7935836,5.7282495,Activated Microglia,Thalamus
2.7034643,15.284915,Pericyte,Claustrum
2.1255047,6.0531764,Activated Microglia,Thalamus
0.3479931,15.586045,Pericyte,Cerebellum
5.4961348,11.788938,Astrocyte_2,Cerebral cortex
1.6824335,-1.135879,Oligodendrocyte,Basal forebrain
5.368146,14.0036955,Astrocyte_2,Cerebral cortex
-2.75101,4.7129655,Activated Microglia,Spinal cord
0.46447852,5.293145,Activated Microglia,Thalamus
-1.4726307,-0.49918246,Oligodendrocyte,Basal nuclei
0.96706605,15.0037565,Pericyte,Cerebral cortex
3.1496544,4.227493,Activated Microglia,Extended amygdala
4.1539054,3.3661199,Activated Microglia,Midbrain
3.6052623,-9.436282,Unknown,Thalamus
0.92088634,-10.064281,Unknown,Cerebral cortex
-0.42628714,14.521131,Pericyte,Pons
0.11270596,14.451708,Pericyte,Thalamus
0.42523125,4.352494,Activated Microglia,Midbrain
4.0535793,-9.045179,Unknown,Pons
-0.11663175,-9.537292,Unknown,Cerebral cortex
4.294255,15.150888,Astrocyte_2,Extended amygdala
0.71446866,-0.13899896,Oligodendrocyte,Thalamus
0.8238847,14.994204,Pericyte,Basal forebrain
3.8022683,0.6347499,Oligodendrocyte,Thalamus
3.726824,-8.30143,Unknown,Midbrain
-0.71328014,-9.35934,Unknown,Hippocampus
-0.22276585,13.35706,Pericyte,Thalamus
3.7659595,3.9711733,Activated Microglia,Cerebral cortex
2.4225821,-8.304206,Unknown,Pons
0.93184966,4.6097383,Activated Microglia,Amygdaloid complex
1.4244266,3.3706496,Endothelial,Midbrain
3.3413198,5.6529317,Activated Microglia,Thalamus
2.601167,2.0009508,Activated Microglia,Hippocampus
9.553028,0.6078435,nan,Pons
-1.5749959,2.2481275,Endothelial,Thalamus
4.796347,14.9155855,Astrocyte_2,Hippocampus
8.999581,10.497286,Choroid Plexus,Hypothalamus
1.7303246,-2.0203543,Oligodendrocyte,Basal nuclei
-0.85770166,1.0011983,Endothelial,Cerebral cortex
1.9401735,6.259781,Activated Microglia,Cerebral cortex
12.559415,13.028061,Border Macrophage,Hippocampus
-0.13222396,-7.4180417,Unknown,Thalamus
1.9195672,1.5762912,Activated Microglia,Thalamus
4.941781,12.678302,Astrocyte_2,Cerebral cortex
-0.45995492,1.9681273,Activated Microglia,Basal nuclei
-2.0255983,3.3233972,Activated Microglia,Cerebellum
0.32746157,1.9434488,Endothelial,Amygdaloid complex
4.4880943,1.604658,Oligodendrocyte,Cerebral cortex
-1.1698526,14.394497,Pericyte,Thalamus
9.406931,0.5781383,nan,Thalamus
-2.2188914,3.8532348,Activated Microglia,Midbrain
2.019294,2.4413545,Activated Microglia,Midbrain
-1.9279132,-0.16342552,Endothelial,Midbrain
0.067094654,13.521064,Pericyte,Pons
2.5428557,3.2215872,Activated Microglia,Midbrain
2.0430648,2.3012297,Activated Microglia,Cerebral cortex
13.095691,3.5572636,Astrocyte,Hippocampus
-1.7593206,3.3834825,Activated Microglia,Midbrain
13.4026375,2.6446462,Astrocyte,Hippocampus
4.2417283,5.3180485,Activated Microglia,Thalamus
-1.830526,4.2485085,Activated Microglia,Midbrain
1.4271203,4.785424,Activated Microglia,Cerebral cortex
1.8786061,-9.969509,Unknown,Cerebral cortex
-2.0162134,4.6174974,Activated Microglia,Midbrain
-0.1898595,2.1686966,Endothelial,Midbrain
-1.8266342,1.1138493,Endothelial,Pons
2.0077996,0.11622402,Oligodendrocyte,Midbrain
3.3924108,-0.5767238,Oligodendrocyte,Basal nuclei
-0.7724328,1.3669598,Endothelial,Hippocampus
13.517936,2.832892,Astrocyte,Midbrain
1.4644419,15.097957,Pericyte,Cerebral cortex
13.232499,3.821234,Astrocyte,Hippocampus
-1.9826291,18.147152,Unknown,Myelencephalon
0.8558012,0.4090492,Oligodendrocyte,Amygdaloid complex
6.301395,13.321383,Astrocyte_2,Cerebral cortex
14.270862,2.7109034,Astrocyte,Thalamus
-2.0903099,12.519363,Pericyte,Basal nuclei
-1.7754049,7.422404,Activated Microglia,Thalamus
1.3269267,-0.33531854,Oligodendrocyte,Cerebral cortex
12.853333,1.6021392,Astrocyte,Basal nuclei
-1.9069225,2.4529107,Endothelial,Myelencephalon
8.764657,6.7544837,Fibroblast,Hippocampus
-0.8271161,14.366832,Pericyte,Basal nuclei
1.9346063,0.70351034,Oligodendrocyte,Thalamus
4.550922,13.380617,Astrocyte_2,Amygdaloid complex
-0.8909622,2.6071064,Activated Microglia,Cerebral cortex
3.707824,1.778667,Oligodendrocyte,Hippocampus
5.058787,14.606773,Astrocyte_2,Hippocampus
5.2614574,14.057259,Astrocyte_2,Cerebral cortex
0.23474796,-8.0398655,Unknown,Midbrain
1.7750918,-0.56371784,Oligodendrocyte,Hypothalamus
2.9026794,-9.659491,Unknown,Amygdaloid complex
-2.5301468,5.5011096,Activated Microglia,Midbrain
5.214822,13.7736225,Astrocyte_2,Cerebral cortex
2.517148,5.579806,Activated Microglia,Hippocampus
13.0627985,1.2112757,Astrocyte,Amygdaloid complex
1.7450724,1.3358332,Oligodendrocyte,Spinal cord
4.204725,4.197112,Activated Microglia,Hippocampus
-3.3130908,3.6048129,Activated Microglia,Thalamus
5.837431,13.074692,Astrocyte_2,Cerebral cortex
5.1913238,12.530346,Astrocyte_2,Cerebral cortex
-4.272629,4.9352574,Activated Microglia,Pons
2.6372519,-0.20264283,Oligodendrocyte,Cerebral cortex
1.996302,-8.135264,Unknown,Pons
-1.9388586,-0.21517208,Endothelial,Midbrain
4.672627,14.276919,Astrocyte_2,Hippocampus
1.1715667,-9.579586,Unknown,Cerebral cortex
1.3132048,-7.1847663,Unknown,Cerebellum
0.20709528,1.885664,Endothelial,Thalamus
0.81132734,14.481576,Pericyte,Hippocampus
2.0842946,4.1021385,Activated Microglia,Cerebellum
11.528371,2.3521192,Astrocyte,Thalamus
1.1664695,15.726788,Pericyte,Hippocampus
-2.9384046,6.078712,Activated Microglia,Midbrain
1.3814399,-8.778975,Unknown,Cerebral cortex
-0.25947917,-8.892147,Unknown,Hippocampus
-2.961668,1.2526147,Endothelial,Thalamus
2.2483702,5.8761883,Activated Microglia,Hippocampus
1.4056095,-7.2887235,Unknown,Cerebellum
4.3897395,-8.571819,Unknown,Myelencephalon
0.8670853,3.9324186,Endothelial,Midbrain
4.8290615,-8.513395,Unknown,Pons
2.7470522,-8.859325,Unknown,Basal forebrain
4.3078628,5.37521,Activated Microglia,Thalamus
-1.6604269,-0.08478033,Endothelial,Amygdaloid complex
-0.6524752,1.4204856,Endothelial,Thalamus
12.280848,8.537991,Fibroblast,Pons
-0.40957415,6.5570726,Activated Microglia,Thalamus
0.08325217,14.975611,Pericyte,Myelencephalon
1.0654699,-7.776592,Unknown,Cerebellum
2.3723173,1.6821672,Oligodendrocyte,Thalamus
0.6321997,1.5074068,Activated Microglia,Spinal cord
9.368945,0.64530456,nan,Myelencephalon
11.795878,-0.050319713,Astrocyte,Midbrain
-1.5429018,2.2330472,Endothelial,Thalamus
2.094874,-0.42527997,Oligodendrocyte,Midbrain
3.2059326,-1.3177459,Oligodendrocyte,Midbrain
-3.1896212,2.0490532,Endothelial,Thalamus
-1.2650485,0.95838726,Endothelial,Midbrain
1.4321905,1.1047243,Oligodendrocyte,Basal nuclei
3.1769955,0.67335075,Oligodendrocyte,Cerebral cortex
-2.1326067,2.4150126,Activated Microglia,Thalamus
11.912362,-1.000517,Astrocyte,Basal nuclei
-1.9108615,1.3623655,Endothelial,Midbrain
3.6481757,0.6642517,Oligodendrocyte,Midbrain
0.53565204,13.617685,Pericyte,Pons
-3.6305888,2.9713209,Endothelial,Basal nuclei
-3.9560726,3.710346,Endothelial,Hypothalamus
3.6559563,-1.0931591,Oligodendrocyte,Thalamus
-1.4842784,14.408692,Pericyte,Basal nuclei
1.1251466,13.981663,Pericyte,Hippocampus
-0.8237232,-0.8482921,Oligodendrocyte,Hypothalamus
2.038246,4.3397512,Activated Microglia,Cerebral cortex
1.6342465,-8.66806,Unknown,Midbrain
0.7734244,-8.296983,Unknown,Thalamus
-0.8902333,-0.61601794,Oligodendrocyte,Basal nuclei
5.0421166,4.8264685,Activated Microglia,Thalamus
-1.1858107,1.1594127,Endothelial,Cerebral cortex
1.6169457,6.0155754,Activated Microglia,Thalamus
4.296076,-8.482221,Unknown,Cerebral cortex
-1.6447313,2.533426,Endothelial,Cerebellum
11.593185,2.6399758,Astrocyte,Hippocampus
2.3470366,-9.83104,Unknown,Cerebral cortex
5.231491,14.038459,Astrocyte_2,Basal nuclei
3.0045595,6.183674,Activated Microglia,Thalamus
0.81297684,-7.6709633,Unknown,Amygdaloid complex
9.610668,0.56474125,nan,Basal nuclei
-2.2481854,0.97173387,Endothelial,Cerebellum
1.3327947,-9.376389,Unknown,Cerebral cortex
3.1421869,3.4511282,Activated Microglia,Thalamus
0.7563244,0.9301866,Oligodendrocyte,Thalamus
-0.42378348,-8.04623,Unknown,Hippocampus
0.18431349,0.06271592,Oligodendrocyte,Thalamus
1.9542224,15.335096,Pericyte,Cerebral cortex
2.3679826,-1.9602988,Oligodendrocyte,Thalamus
0.320446,0.30628583,Oligodendrocyte,Midbrain
3.791817,-0.75515,Oligodendrocyte,Midbrain
1.9880244,-7.7099833,Unknown,Spinal cord
1.5494527,0.6348189,Oligodendrocyte,Thalamus
3.0913858,1.7318897,Oligodendrocyte,Hippocampus
-1.7035449,15.164221,Pericyte,Basal nuclei
-1.9343052,13.5028515,Pericyte,Midbrain
11.807515,2.1299787,Astrocyte,Midbrain
-0.8578715,6.886655,Activated Microglia,Midbrain
10.598427,3.019898,Astrocyte,Cerebellum
3.2332838,-8.403211,Unknown,Pons
12.636706,2.574844,Astrocyte,Pons
12.759017,0.17603059,Astrocyte,Cerebral cortex
0.81884694,4.8918033,Activated Microglia,Cerebellum
2.5618145,1.3694866,Oligodendrocyte,Cerebral cortex
4.9461064,13.037493,Astrocyte_2,Cerebral cortex
1.0875643,5.3667946,Activated Microglia,Basal forebrain
4.8075366,15.17692,Astrocyte_2,Amygdaloid complex
-1.4497263,1.3961439,Endothelial,Cerebral cortex
3.4915395,-8.90188,Unknown,Thalamus
2.7603648,-7.59439,Unknown,Pons
2.3884912,4.4285297,Activated Microglia,Cerebral cortex
5.727602,14.68959,Astrocyte_2,Cerebral cortex
1.4914334,1.0108509,Oligodendrocyte,Pons
-0.5878291,-9.885619,Unknown,Hippocampus
1.8457563,1.7357392,Activated Microglia,Spinal cord
0.17309025,6.225005,Activated Microglia,Midbrain
3.4941108,5.746077,Activated Microglia,Thalamus
0.9901086,2.8465703,Activated Microglia,Midbrain
2.99241,0.13216557,Oligodendrocyte,Basal nuclei
2.2833207,-8.570566,Unknown,Basal forebrain
-2.4411156,18.256649,Unknown,Myelencephalon
-3.481874,4.810176,Activated Microglia,Pons
2.6901836,6.1261144,Activated Microglia,Cerebral cortex
1.7424908,-1.4412196,Oligodendrocyte,Pons
-0.60369325,14.159026,Pericyte,Midbrain
-0.4579183,4.0046515,Activated Microglia,Thalamus
1.9241042,5.08442,Activated Microglia,Cerebral cortex
-0.6737539,11.579646,Pericyte,Hippocampus
13.0975685,3.1314373,Astrocyte,Hippocampus
12.680285,12.83877,Border Macrophage,Basal forebrain
-1.2004938,0.2906516,Endothelial,Myelencephalon
3.824377,4.9344287,Activated Microglia,Thalamus
-2.1792326,6.2383785,Activated Microglia,Pons
3.5433626,0.32765347,Oligodendrocyte,Basal nuclei
2.9356902,6.4845185,Activated Microglia,Thalamus
12.262518,0.7650973,Astrocyte,Basal nuclei
0.8323199,2.4801538,Endothelial,Hippocampus
11.151132,3.9073992,Astrocyte,Cerebellum
0.3625016,15.572504,Pericyte,Myelencephalon
-1.8200376,1.6185887,Endothelial,Myelencephalon
-0.17355587,-0.5295167,Oligodendrocyte,Myelencephalon
6.5807157,14.12141,Astrocyte_2,Cerebral cortex
-0.5188821,4.133638,Activated Microglia,Midbrain
12.538578,0.7774616,Astrocyte,Thalamus
1.166461,4.0263596,Endothelial,Hippocampus
4.7833548,15.760589,Astrocyte_2,Amygdaloid complex
3.9728043,2.317546,Oligodendrocyte,Thalamus
0.8009703,-0.8122712,Oligodendrocyte,Pons
1.5768062,-1.8936129,Oligodendrocyte,Thalamus
4.6387224,4.0868206,Activated Microglia,Thalamus
12.510255,2.978583,Astrocyte,Cerebral cortex
4.5331254,15.110287,Astrocyte_2,Claustrum
1.3867334,0.086738035,Oligodendrocyte,Cerebral cortex
2.2625873,-1.5733916,Oligodendrocyte,Thalamus
3.7129624,2.5373988,Oligodendrocyte,Hippocampus
1.8713309,0.81349057,Oligodendrocyte,Midbrain
11.616235,8.834792,Fibroblast,Thalamus
-0.02226827,4.0627785,Activated Microglia,Thalamus
1.5204585,3.0597734,Endothelial,Midbrain
4.7084866,14.13463,Astrocyte_2,Cerebral cortex
-0.20696142,3.7378798,Activated Microglia,Cerebellum
3.2663157,3.7051346,Activated Microglia,Basal nuclei
8.772958,6.771632,Fibroblast,Midbrain
0.83780164,-6.9570255,Unknown,Cerebellum
-1.207353,0.56255513,Endothelial,Midbrain
0.21334846,-8.107366,Unknown,Amygdaloid complex
0.24991798,-8.26214,Unknown,Cerebral cortex
-2.7052586,7.1851482,Activated Microglia,Thalamus
3.0279822,3.327937,Activated Microglia,Thalamus
2.1217434,15.818212,Pericyte,Hippocampus
1.248852,5.7509313,Activated Microglia,Cerebral cortex
3.6518307,14.557257,Astrocyte_2,Hippocampus
1.311178,0.78791064,Oligodendrocyte,Cerebral cortex
3.7598858,-8.614784,Unknown,Pons
0.46761364,3.9999208,Activated Microglia,Hippocampus
5.5687475,13.739993,Astrocyte_2,Hippocampus
2.7654216,-8.592819,Unknown,Pons
12.128002,3.6174257,Astrocyte,Hippocampus
-1.6338757,5.9771466,Activated Microglia,Pons
8.889876,9.754226,Choroid Plexus,Cerebral cortex
1.7150598,4.2269316,Activated Microglia,Hippocampus
1.8696439,-0.23572251,Oligodendrocyte,Thalamus
-0.9167537,1.099682,Endothelial,Hippocampus
1.7463852,0.81589675,Oligodendrocyte,Thalamus
-2.9101691,14.218821,Pericyte,Basal nuclei
1.2353028,1.6350967,Activated Microglia,Cerebral cortex
-0.71252835,1.537437,Endothelial,Midbrain
4.027417,16.23632,Astrocyte_2,Amygdaloid complex
0.098143145,3.1220343,Activated Microglia,Spinal cord
3.3417792,-7.996051,Unknown,Basal nuclei
9.344363,7.42113,Fibroblast,Myelencephalon
4.66997,16.404867,Astrocyte_2,Amygdaloid complex
12.190358,3.1782858,Astrocyte,Cerebellum
1.3894898,-10.075003,Unknown,Amygdaloid complex
-0.2639579,-8.869902,Unknown,Cerebral cortex
1.5770115,0.9655874,Oligodendrocyte,Basal nuclei
5.478505,14.328366,Astrocyte_2,Hippocampus
-1.7094833,12.516209,Pericyte,Pons
-1.315188,2.348425,Endothelial,Midbrain
5.304911,13.794232,Astrocyte_2,Hippocampus
4.3009233,13.982936,Astrocyte_2,Basal forebrain
1.5824565,-2.3982139,Oligodendrocyte,Pons
0.035306886,2.4392962,Endothelial,Cerebral cortex
-2.583594,5.1405883,Activated Microglia,Midbrain
-2.4211555,4.895429,Activated Microglia,Hippocampus
0.5483409,-10.0311775,Unknown,Hippocampus
12.650601,1.0017081,Astrocyte,Myelencephalon
12.578093,5.0200567,Astrocyte,Amygdaloid complex
-0.9010788,2.5685673,Endothelial,Hippocampus
-3.7142737,4.5764813,Activated Microglia,Spinal cord
