source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Astrocyte,Astrocyte_2,APOE,SORL1,3.586422,0.0,12.855885,0.3607179946957241,0.7005044894442247,0.036325503,0.87164325,0.11817595395266588,0.8799102473117038
Hippocampal dentate gyrus,CGE interneuron,EFNB2,EPHA4,2.430893,1.0,5.331053,-0.06481119744414808,-0.42113468010391575,0.013996973,0.8138829,1.0,0.8799102473117038
Astrocyte_2,Astrocyte_2,EFNB2,GRM5,0.9357865,1.0,0.8657661,-0.8631392365619511,-2.247759541426005,0.0015436156,0.6379773,1.0,0.8876609420223518
Hippocampal dentate gyrus,Astrocyte_2,EFNA5,EPHA4,2.424406,1.0,5.6343846,-0.41728423971136785,-0.9138742514929885,0.006934139,0.81803787,1.0,0.8888889683617509
CGE interneuron,Deep-layer intratelencephalic,PAM,FAP,2.840196,0.0,3.8506758,0.3681073051745055,0.8233639963926174,0.050340734,0.7879797,0.11817595395266588,0.8888889683617509
Astrocyte_2,Upper-layer intratelencephalic,EFNA5,EPHA3,3.6331084,0.0,12.891164,0.3575645076817253,0.5988164890676648,0.032454636,0.8717965,0.11817595395266588,0.8934010238794516
CGE interneuron,Deep-layer intratelencephalic,EFNB2,EPHA3,2.4205742,0.0,5.4783573,0.27975029889306846,0.6818023294615845,0.029424565,0.8159385,0.12319125731460635,0.8934010238794516
Hippocampal CA1-3,CGE interneuron,FN1,ITGA6,1.1020616,0.0,0.866245,0.11419893647200947,-0.07684149363837167,0.017456703,0.63804114,0.8618459136826304,0.8956723284265087
CGE interneuron,Hippocampal dentate gyrus,VEGFA,GRIN2B,3.5358853,0.0,3.8005524,0.22357076019940286,-0.13975548360531476,0.016826283,0.7868832,1.0,0.897928322602237
Astrocyte,Hippocampal CA1-3,APOE,SORL1,3.8982103,0.0,15.04187,0.4821160033644027,0.5645240340478228,0.04250221,0.88017464,0.11817595395266588,0.9020042366765126
Deep-layer intratelencephalic,Hippocampal dentate gyrus,EFNB2,EPHA4,3.7221327,0.0,12.933544,0.4515711216788517,0.5462866468485927,0.033957735,0.8719797,0.11817595395266588,0.9024708902349885
Hippocampal dentate gyrus,Upper-layer intratelencephalic,GRP,FAP,0.9844016,0.0,0.86894935,0.7199665784972175,2.4405638244852588,0.20453864,0.63840103,0.0073740944145337765,0.9036634328626753
CGE interneuron,MGE interneuron,EFNA5,EPHA7,3.8825173,0.0,15.069636,0.15986091058717666,0.00016823294638390607,0.020516189,0.88027185,0.5551435194341545,0.9066984804049558
MGE interneuron,Upper-layer intratelencephalic,EFNB2,EPHA3,2.4059598,0.0,5.337207,0.2723275601820683,0.42818165924582674,0.028666439,0.81397027,0.1355526558158891,0.9070289941339134
Hippocampal CA1-3,Astrocyte_2,EFNA5,EPHA6,3.882344,1.0,14.980947,-0.09317869931250217,-0.6602871754081874,0.013631789,0.8799604,1.0,0.9113990178672644
Deep-layer intratelencephalic,Astrocyte_2,SLIT3,ROBO2,2.40266,1.0,3.7935505,-0.4664902127520417,-2.6365800643421147,0.004167992,0.78672844,1.0,0.9116021775128178
CGE interneuron,MGE interneuron,VEGFA,GRIN2B,3.5119045,0.0,3.7724478,0.2153448434052809,-0.18106876127291893,0.016701855,0.7862601,1.0,0.9116021775128178
Deep-layer intratelencephalic,CGE interneuron,VEGFA,NRP1,0.98552346,1.0,0.86914593,-0.16773322831342155,-1.2719478329428497,0.008712424,0.6384271,1.0,0.9116342810367526
Hippocampal CA1-3,Hippocampal dentate gyrus,EFNA5,EPHA3,2.396876,1.0,4.3461566,-0.13143698363886078,-0.6674090531975891,0.01094183,0.79791474,1.0,0.9161907069176898
Upper-layer intratelencephalic,Hippocampal dentate gyrus,VEGFA,GRIN2B,3.5334082,0.0,3.7684193,0.2220207940453529,-0.29533833282192723,0.01668402,0.78617036,1.0,0.9161907069176898
Upper-layer intratelencephalic,Deep-layer intratelencephalic,FN1,ITGA6,0.9936466,0.0,0.8698126,0.06089993852908883,-0.5413161255931633,0.017528597,0.6385156,1.0,0.9195848986546414
MGE interneuron,Deep-layer intratelencephalic,EFNB2,EPHA3,2.385876,0.0,5.267553,0.2640980060303618,0.6081739085968869,0.028292323,0.8129736,0.15035405930036252,0.9207946080534106
Deep-layer intratelencephalic,Hippocampal CA1-3,SEMA3E,NRP1,2.4684916,0.0,3.7622116,0.4985678768663643,1.0679481717852624,0.057789966,0.7860317,0.06481481481481483,0.9207946080534106
MGE interneuron,CGE interneuron,EFNA5,EPHA4,3.8689792,0.0,14.509723,0.0978440712263301,-0.1597412232501556,0.017856862,0.87826216,0.9262558776835654,0.9208182710894057
Deep-layer intratelencephalic,Hippocampal CA1-3,FN1,ITGA6,0.9864149,0.0,0.8765224,0.057818486969550234,-0.7745513606244714,0.017663816,0.639402,1.0,0.9275153114222435
Upper-layer intratelencephalic,Astrocyte_2,SLIT3,ROBO2,2.380062,1.0,3.748544,-0.4739246340097826,-2.756904530295056,0.004118543,0.78572553,1.0,0.930048874059795
Hippocampal CA1-3,Hippocampal CA1-3,EFNB2,EPHA3,2.3767955,0.0,5.3356404,0.28524097473425236,0.2166268651798351,0.028658025,0.81394804,0.22404905448357962,0.9346990454357277
Upper-layer intratelencephalic,MGE interneuron,VEGFA,GRIN2B,3.5094273,0.0,3.7405522,0.21379487725123095,-0.3366516104895314,0.016560644,0.78554577,1.0,0.9346990454357277
Astrocyte_2,CGE interneuron,EFNA5,EPHA7,3.8459408,0.0,14.674005,0.14506930301906518,0.14337312898401944,0.019977564,0.87886274,0.6059645070456579,0.934992073640262
Upper-layer intratelencephalic,Hippocampal CA1-3,FN1,ITGA6,1.0061216,0.0,0.9031574,0.06826970111308966,-0.677256296753503,0.018200567,0.6428457,1.0,0.9354255450454589
Hippocampal dentate gyrus,Upper-layer intratelencephalic,EFNB2,EPHA3,2.374178,0.0,5.141568,0.2579902339772293,0.2834582070181906,0.027615651,0.8111263,0.16633575687359956,0.9393649387244353
CGE interneuron,CGE interneuron,VEGFA,GRIN2B,3.4645243,0.0,3.71692,0.19908805557032921,-0.2308710460251573,0.016456014,0.7850115,1.0,0.9393649387244353
Upper-layer intratelencephalic,Hippocampal CA1-3,LAMA2,ITGA1,1.1022904,0.0,0.9038168,0.3153826072326217,0.9462149676136491,0.053874895,0.64292943,0.11817595395266588,0.9433156252301894
Hippocampal dentate gyrus,Hippocampal CA1-3,EFNA5,EPHA3,2.3672957,1.0,5.3011208,-0.12448070827085712,-0.5265011457953928,0.013346037,0.81345606,1.0,0.944046085729816
CGE interneuron,Upper-layer intratelencephalic,VEGFA,GRIN2B,3.4459927,0.0,3.6952016,0.19272822791426522,-0.2999816543035345,0.01635986,0.7845166,1.0,0.9487427586980499
Astrocyte_2,CGE interneuron,EFNA5,EPHA4,3.6898232,0.0,13.366248,0.03476307626034797,-0.1057763980544415,0.01644961,0.8738054,1.0,0.9487427586980499
Deep-layer intratelencephalic,Upper-layer intratelencephalic,EFNB2,EPHA4,3.8358755,0.0,13.561994,0.4927906667905989,0.6660051531324984,0.035607763,0.87460476,0.11817595395266588,0.94921875
CGE interneuron,Deep-layer intratelencephalic,SEMA3E,NRP1,1.1154114,1.0,0.91122055,-0.06816734382729168,-0.542860434540775,0.013996928,0.6438654,1.0,0.9511856296843544
Upper-layer intratelencephalic,CGE interneuron,VEGFA,GRIN2B,3.462047,0.0,3.685494,0.19753808941627926,-0.38645389524176976,0.016316881,0.7842941,1.0,0.9534549833340176
MGE interneuron,Astrocyte,NRG1,HLA-DPB1,2.3553896,0.0,5.4510174,0.42596964503177853,2.5344522076837785,0.059788946,0.8155624,0.11817595395266588,0.9534549833340176
Astrocyte,Deep-layer intratelencephalic,APOE,SORL1,3.8341482,0.0,14.592723,0.4571727206725999,0.5306916472800429,0.041233104,0.8785668,0.11817595395266588,0.953972499490399
Hippocampal dentate gyrus,Deep-layer intratelencephalic,EFNB2,EPHA3,2.354094,0.0,5.0744677,0.24976067982552283,0.46345045636925075,0.02725525,0.81011796,0.20017290403545906,0.9581830359962643
Astrocyte_2,Deep-layer intratelencephalic,EFNA5,EPHA6,3.83114,1.0,14.550023,-0.10032613549689912,-0.3302776629407864,0.013239673,0.8784104,1.0,0.9587317784035333
Upper-layer intratelencephalic,Deep-layer intratelencephalic,SERPINF1,PLXDC1,1.0137361,0.0,0.9235363,0.2432948139487378,0.15417524975326535,0.03967707,0.6454031,0.2880311477120485,0.9590354799769052
Upper-layer intratelencephalic,Upper-layer intratelencephalic,VEGFA,GRIN2B,3.4435155,0.0,3.6639593,0.19117826176021527,-0.455564503520147,0.01622154,0.783798,1.0,0.9629264419088879
Deep-layer intratelencephalic,Astrocyte_2,EFNB2,EPHA4,2.346839,1.0,5.334807,-0.04683669176428712,-0.24828498414167655,0.014006829,0.8139362,1.0,0.9629264419088879
Upper-layer intratelencephalic,Deep-layer intratelencephalic,SEMA3E,NRP1,1.1192362,1.0,0.92416656,-0.06561738165789022,-0.4629474084183749,0.014195787,0.6454811,1.0,0.9668652539488445
Hippocampal dentate gyrus,Deep-layer intratelencephalic,EFNA5,EPHA4,3.7750015,0.0,13.515707,0.07217165307372964,-0.1842699717621108,0.016633546,0.8744172,1.0,0.9676854766052481
CGE interneuron,Deep-layer intratelencephalic,VEGFA,GRIN2B,3.3908029,0.0,3.630521,0.1737972492615159,-0.3553840031818607,0.016073499,0.78302014,1.0,0.9676854766052481
MGE interneuron,Upper-layer intratelencephalic,EFNA5,EPHA3,3.8122644,0.0,13.993995,0.4206455026477075,0.5448516638719507,0.03523111,0.8763142,0.11817595395266588,0.9682672223663733
Hippocampal CA1-3,Hippocampal dentate gyrus,EFNB2,EPHA4,3.8091993,0.0,13.748781,0.49084525673688045,0.6238253904725086,0.036098182,0.8753529,0.11817595395266588,0.9730432848863617
Astrocyte_2,Upper-layer intratelencephalic,PAM,FAP,1.0320989,1.0,0.93267494,-0.34282942388801296,-0.5820200239896947,0.012193066,0.646529,1.0,0.9746749773060726
Upper-layer intratelencephalic,Deep-layer intratelencephalic,VEGFA,GRIN2B,3.3883257,0.0,3.5998256,0.17224728310746595,-0.5109668523984732,0.0159376,0.782298,1.0,0.9772507891367543
Hippocampal dentate gyrus,Hippocampal CA1-3,EFNA5,EPHA7,3.802755,0.0,13.677662,0.1370866732042012,-0.014891147662551507,0.018621117,0.87506974,0.6695784551916799,0.9778246705941035
Deep-layer intratelencephalic,Hippocampal CA1-3,EFNB2,EPHA3,2.2897286,0.0,5.019263,0.24596683967622363,0.1390881215559192,0.026958741,0.8092752,0.33302868642371847,0.9820568652455954
Hippocampal CA1-3,Upper-layer intratelencephalic,PAM,FAP,3.0274367,0.0,3.5985274,0.40661510629492215,0.7647650341868979,0.047044344,0.7822673,0.11817595395266588,0.9820568652455954
MGE interneuron,CGE interneuron,VEGFA,NRP1,1.0119877,1.0,0.9382211,-0.1511739502233844,-0.9859669190084743,0.009404842,0.6472062,1.0,0.9824646757544908
CGE interneuron,Upper-layer intratelencephalic,SEMA3E,NRP1,1.1412551,1.0,0.9390499,-0.058464066143677745,-0.4990737763537121,0.014424406,0.647307,1.0,0.9902343750000002
MGE interneuron,Upper-layer intratelencephalic,EFNA5,EPHA7,3.7687557,0.0,13.598353,0.11476384844220287,-0.3040734930449962,0.018513145,0.8747515,1.0,0.991716237982016
Hippocampal dentate gyrus,Hippocampal dentate gyrus,EFNA5,EPHA4,3.7996995,0.0,13.659831,0.08112357373177098,-0.11930262050271923,0.016810916,0.8749984,1.0,0.9922012647421674
Hippocampal CA1-3,Deep-layer intratelencephalic,EFNB2,EPHA4,3.7845013,0.0,13.603719,0.4818933360788391,0.558858039213117,0.035717312,0.8747732,0.11817595395266588,0.9965698433235719
MGE interneuron,Deep-layer intratelencephalic,EFNA5,EPHA3,3.7921805,0.0,13.811364,0.41241594849600105,0.7248439132230109,0.034771323,0.8756005,0.11817595395266588,0.9970039346665682
Upper-layer intratelencephalic,Upper-layer intratelencephalic,SEMA3E,NRP1,1.1450799,1.0,0.9523913,-0.055914103974276284,-0.41916075023131194,0.014629338,0.64891565,1.0,0.9979841007485013
Astrocyte,Astrocyte,CD14,TLR1,1.9327335,0.0,3.3690922,1.2344934429649261,6.239504169209782,0.5967093,0.7766046,9.232773333616324e-05,1.0
Deep-layer intratelencephalic,Deep-layer intratelencephalic,PDGFB,ADGRV1,1.340942,1.0,0.9546953,-0.08496444875789214,-2.7231836627440673,0.011486663,0.64919084,1.0,1.0
Deep-layer intratelencephalic,Deep-layer intratelencephalic,PAM,FAP,2.6713312,0.0,3.5849175,0.30468148245358373,0.5708937595623556,0.046866424,0.78194445,0.11817595395266588,1.0
Astrocyte,MGE interneuron,PDGFB,ADGRV1,1.427076,1.0,2.0103223,0.15536284731238356,0.36956228551045855,0.02418771,0.7286558,1.0,1.0
Astrocyte,MGE interneuron,CXCL12,GRM7,2.9962425,0.0,3.4508433,0.2608822402877676,1.509638460276213,0.0459152,0.77867734,0.15979756427504282,1.0
Upper-layer intratelencephalic,Hippocampal dentate gyrus,VEGFA,NRP1,2.4353418,0.0,2.4924066,0.3659765522592674,0.41780880139679,0.024984188,0.74937665,0.13842139575710824,1.0
Upper-layer intratelencephalic,Hippocampal dentate gyrus,SEMA3E,NRP1,2.4178617,0.0,2.3424394,0.4219563785974355,1.2001145556620538,0.03598136,0.7435042,0.11817595395266588,1.0
Upper-layer intratelencephalic,Hippocampal dentate gyrus,PDGFB,ADGRV1,1.4527911,1.0,1.0734141,-0.045324377428980454,-2.5069877124361835,0.012915058,0.66241795,1.0,1.0
Upper-layer intratelencephalic,Hippocampal dentate gyrus,EFNB2,EPHA3,1.6402023,1.0,2.5087366,-0.03457428780994429,-0.3562311417651838,0.013474565,0.74998933,1.0,1.0
Upper-layer intratelencephalic,MGE interneuron,LAMC1,ITGA1,1.6793056,0.0,2.13623,0.33650396153788875,1.306641995785453,0.053773828,0.7346193,0.11817595395266588,1.0
Upper-layer intratelencephalic,MGE interneuron,LAMA2,ITGA1,1.2562643,0.0,1.4150622,0.4550444751790068,2.133804641417302,0.08434931,0.69258934,0.11817595395266588,1.0
Upper-layer intratelencephalic,Upper-layer intratelencephalic,PDGFB,ADGRV1,1.4092175,1.0,1.0355601,-0.05993322714346282,-2.583634989871472,0.01245961,0.65839213,1.0,1.0
Upper-layer intratelencephalic,Upper-layer intratelencephalic,PAM,FAP,2.8619933,0.0,3.3774881,0.34447708050115766,0.6326246122330068,0.04415465,0.7768203,0.11817595395266588,1.0
Astrocyte,CGE interneuron,PDGFB,ADGRV1,1.5855471,0.164,2.5139475,0.20849464424648492,0.5477102072343771,0.03024721,0.7501839,1.0,1.0
Upper-layer intratelencephalic,MGE interneuron,EFNB2,EPHA4,2.1328068,1.0,4.544436,-0.15528526713634666,-0.5345798467814635,0.011931667,0.80148757,1.0,1.0
Upper-layer intratelencephalic,MGE interneuron,EFNB2,EPHA3,1.7492987,0.292,2.9595804,0.010127832081590023,-0.20799872180003476,0.015896073,0.7651617,1.0,1.0
Astrocyte,Hippocampal dentate gyrus,PDGFB,ADGRV1,2.0301142,0.0,3.926793,0.3575462683088336,0.8381451371545263,0.04724622,0.7896102,0.11817595395266588,1.0
Astrocyte,Deep-layer intratelencephalic,PDGFB,ADGRV1,1.9241698,0.0,3.5900993,0.3220265653920532,0.6682959248374902,0.043195207,0.78206754,0.11817595395266588,1.0
Deep-layer intratelencephalic,Upper-layer intratelencephalic,VEGFA,NRP1,1.2050344,1.0,1.1615239,-0.08531635033287842,-1.2147729388743023,0.011643257,0.6711812,1.0,1.0
Hippocampal CA1-3,Astrocyte_2,VEGFA,NRP1,1.4919075,0.0,1.7008085,0.035077412545324885,-0.5289869816460044,0.01704911,0.7118155,1.0,1.0
Hippocampal CA1-3,Astrocyte_2,SEMA3E,NRP1,1.4163404,0.0,1.3658254,0.05614658054836018,0.06879727876377961,0.020979948,0.6888065,1.0,1.0
Hippocampal CA1-3,Astrocyte_2,FN1,ITGA6,2.175187,0.0,4.498188,0.7481689874388442,2.1274432014107525,0.09064818,0.8006726,0.008340882865046507,1.0
Hippocampal CA1-3,Astrocyte_2,EFNB2,GRM5,1.8864285,1.0,2.4554982,-0.4343044577933141,-1.8424057051141576,0.004378025,0.74797297,1.0,1.0
Astrocyte_2,MGE interneuron,VEGFA,NRP1,1.5796669,0.0,2.2647493,0.22976880388362084,0.7806988341374561,0.022702122,0.74027497,0.26851086735825386,1.0
Astrocyte_2,MGE interneuron,TNC,PTPRB,1.7451038,0.0,2.8035312,0.5332659645545738,2.7976230596445077,0.09508881,0.7602601,0.038103081629759936,1.0
Astrocyte_2,MGE interneuron,LAMC1,ITGA1,1.0603757,1.0,1.0811266,0.06534499379492398,1.2291509906015106,0.027214445,0.66321796,1.0,1.0
Astrocyte_2,MGE interneuron,EFNB2,EPHA4,1.6173942,1.0,2.2772896,-0.3877887129209898,-0.5293649762378587,0.005979149,0.74080545,1.0,1.0
Astrocyte_2,MGE interneuron,EFNB2,EPHA3,1.2338862,1.0,1.4830931,-0.2223756137030531,-0.20278385125642995,0.007965776,0.6975653,1.0,1.0
MGE interneuron,Deep-layer intratelencephalic,VEGFA,NRP1,1.2056549,1.0,1.2166775,-0.0784603499264552,-0.9725786831269898,0.012196123,0.6762799,1.0,1.0
CGE interneuron,MGE interneuron,EFNB2,EPHA4,2.001409,1.0,3.966457,-0.21455880982267814,-0.46991436005523024,0.0104141515,0.79044384,1.0,1.0
CGE interneuron,MGE interneuron,EFNB2,EPHA3,1.6179011,1.0,2.5831695,-0.04914571060474145,-0.14333323507380147,0.013874349,0.7527205,1.0,1.0
CGE interneuron,Hippocampal dentate gyrus,VEGFA,NRP1,2.437819,0.0,2.5136595,0.36752651841331735,0.5733916506134025,0.025197227,0.75017315,0.12857588074587398,1.0
CGE interneuron,Hippocampal dentate gyrus,SEMA3E,NRP1,2.414037,0.0,2.3096259,0.41940641642803406,1.1202015295396537,0.035477325,0.7421568,0.11817595395266588,1.0
MGE interneuron,Astrocyte_2,EFNB2,GRM5,1.2851031,1.0,1.4499186,-0.7055616263263461,-2.2619373461080743,0.002585129,0.69517374,1.0,1.0
MGE interneuron,Astrocyte_2,EFNB2,EPHA4,1.8325804,1.0,3.3486469,-0.2788197252392904,-0.5902778815116774,0.008792057,0.7760761,1.0,1.0
Deep-layer intratelencephalic,Upper-layer intratelencephalic,PAM,FAP,2.611893,0.0,3.043344,0.2505393462830263,0.4612985488554826,0.03978631,0.7676599,0.19638723486893472,1.0
Hippocampal CA1-3,Astrocyte,FN1,ITGA6,1.1456988,0.0,1.0139328,0.13997836633752994,0.981018315877249,0.02043293,0.6560147,0.6103515624999999,1.0
Hippocampal CA1-3,Astrocyte,EFNB2,PECAM1,2.2124882,0.0,4.3705916,0.762877445571293,3.0943538422222026,0.13895537,0.79836637,0.0034339115609598107,1.0
MGE interneuron,Deep-layer intratelencephalic,SEMA3E,NRP1,1.1311864,1.0,0.9646157,-0.05765052056292318,-0.5256299527324502,0.014817112,0.6503671,1.0,1.0
MGE interneuron,Hippocampal CA1-3,SEMA3E,NRP1,2.2826493,0.0,2.277208,0.37467162729754944,0.7141538823497933,0.034979366,0.74080205,0.11817595395266588,1.0
MGE interneuron,Hippocampal CA1-3,LAMC1,ITGA1,1.4120758,0.0,1.2411191,0.14722354719305447,0.11506699718361979,0.031241829,0.67845327,0.5972613878957036,1.0
Hippocampal CA1-3,Astrocyte,CCN2,ITGAM,1.6742281,0.0,2.1515148,1.102233986567025,4.336364027178755,0.4384094,0.7353137,0.00027261208898941977,1.0
Hippocampal CA1-3,Astrocyte,CCN1,TLR2,1.5117422,0.0,1.4098301,0.98115927567992,4.141472620412386,0.33590707,0.6921949,0.0007285037589264386,1.0
Hippocampal CA1-3,Astrocyte,CCN1,ITGAM,1.5287205,0.0,1.4293905,0.9939032694809123,4.108389201641879,0.33622965,0.6936608,0.0006628935170425493,1.0
CGE interneuron,MGE interneuron,LAMC1,ITGA1,1.4515823,0.0,1.7480251,0.23673630867624276,1.2350560645006474,0.04400182,0.71461594,0.24111200481142372,1.0
MGE interneuron,Hippocampal CA1-3,EFNB2,EPHA3,1.7754703,0.046,3.1505804,0.013983806201220365,-0.20290477581408162,0.016921945,0.77073383,1.0,1.0
Astrocyte_2,Hippocampal dentate gyrus,TNC,PTPRB,1.6279775,0.0,2.5099387,0.48338630014410783,2.5875032912079092,0.085130885,0.7500343,0.08094486210293762,1.0
Astrocyte_2,Hippocampal dentate gyrus,EFNB2,EPHA3,1.1247897,1.0,1.257168,-0.2670777335945874,-0.35101627122157897,0.0067523206,0.6798531,1.0,1.0
Astrocyte_2,Hippocampal CA1-3,TNC,PTPRB,1.9402528,0.0,3.2926972,0.6163732953303062,2.738127747705055,0.111680105,0.7746086,0.013478050422740273,1.0
MGE interneuron,Hippocampal dentate gyrus,VEGFA,NRP1,2.5042806,0.0,3.0838525,0.40911341032887055,0.6904832809534389,0.030912912,0.76883703,0.11817595395266588,1.0
Deep-layer intratelencephalic,Upper-layer intratelencephalic,SEMA3E,NRP1,1.3428724,0.112,1.6423284,0.07594900668950566,-0.12804900510991812,0.025227211,0.70821357,1.0,1.0
Deep-layer intratelencephalic,Upper-layer intratelencephalic,PDGFB,ADGRV1,1.4033127,1.0,1.0074056,-0.0640535955555941,-2.62998172786232,0.012120862,0.65528566,1.0,1.0
MGE interneuron,CGE interneuron,EFNB2,EPHA3,2.0772574,0.0,4.197221,0.13764139505835077,0.3474374090826542,0.02254351,0.7950888,0.6326452275688582,1.0
MGE interneuron,Astrocyte,LGALS1,PTPRC,3.1578126,0.0,3.1059217,1.183898817925709,3.980735195665157,0.1392014,0.76947004,0.0014129779395410254,1.0
MGE interneuron,Astrocyte,EFNB2,PECAM1,1.6111629,0.0,2.58074,0.49162027703826106,2.674822201228286,0.082050145,0.7526329,0.07126271112530486,1.0
MGE interneuron,Astrocyte,DCN,TLR2,1.752253,0.0,2.5871024,1.10278253042177,4.919313951903901,0.44438893,0.752862,0.00023878308203767703,1.0
Hippocampal dentate gyrus,Upper-layer intratelencephalic,PAM,FAP,2.9018679,0.0,3.4307623,0.3594536641173602,0.71398965114741,0.044851113,0.77817404,0.11817595395266588,1.0
MGE interneuron,Astrocyte_2,VEGFA,NRP1,1.4676832,0.02,1.5934241,0.01991953688690566,-0.2917194291068561,0.015972676,0.7050803,1.0,1.0
MGE interneuron,Astrocyte_2,SLIT3,ROBO2,1.3218572,1.0,1.6410004,-0.8220434012648657,-3.3943472408131505,0.0018029751,0.70812994,1.0,1.0
MGE interneuron,Astrocyte_2,SEMA3E,NRP1,1.3932147,0.0,1.2633109,0.040729366250437694,0.15522930128768353,0.01940526,0.6803833,1.0,1.0
MGE interneuron,Astrocyte_2,FN1,ITGA6,1.8556308,0.0,2.7993321,0.5786955980490898,1.4525132828584282,0.056412574,0.76012343,0.022796425312514402,1.0
Hippocampal CA1-3,CGE interneuron,VEGFA,NRP1,1.036212,1.0,1.00145,-0.13601607456496517,-1.2232344715476227,0.010038655,0.65461564,1.0,1.0
Astrocyte_2,Deep-layer intratelencephalic,VEGFA,NRP1,1.8761393,0.0,3.4861405,0.3410810008556918,1.0076879558977656,0.034945495,0.77955306,0.11817595395266588,1.0
Astrocyte_2,Deep-layer intratelencephalic,TNC,PTPRB,2.2442894,0.0,4.054805,0.7458505136045953,3.0588027702511744,0.1375289,0.79226243,0.003822984732308956,1.0
Astrocyte_2,Deep-layer intratelencephalic,PAM,FAP,1.0915372,1.0,1.0986477,-0.28868728771745555,-0.4724248132828217,0.014362865,0.66501105,1.0,1.0
MGE interneuron,Upper-layer intratelencephalic,SEMA3E,NRP1,1.1570301,1.0,0.99407583,-0.04794724287930924,-0.4818432945453872,0.015269638,0.6537797,1.0,1.0
MGE interneuron,Hippocampal dentate gyrus,SEMA3E,NRP1,2.429812,0.0,2.444964,0.4299232396924026,1.1374320113479786,0.037556205,0.74756765,0.11817595395266588,1.0
MGE interneuron,Hippocampal dentate gyrus,EFNB2,EPHA3,1.4741064,1.0,2.1054087,-0.10950012335898238,-0.36519407590364805,0.011308268,0.7332003,1.0,1.0
MGE interneuron,Hippocampal CA1-3,VEGFA,NRP1,2.3571177,0.0,2.8722606,0.3538617979340174,0.26720515195525363,0.02879189,0.76246035,0.18177893517880372,1.0
MGE interneuron,MGE interneuron,LAMC1,ITGA1,1.5660497,0.0,1.9431602,0.2868854151394396,1.3026566709872724,0.048913818,0.7252837,0.11817595395266588,1.0
MGE interneuron,MGE interneuron,EFNB2,EPHA4,1.9667108,1.0,3.81383,-0.23021110268538475,-0.5435427809199278,0.01001342,0.7871754,1.0,1.0
Deep-layer intratelencephalic,MGE interneuron,LAMC1,ITGA1,1.8058809,0.0,2.3520057,0.39195737469627645,1.374559322716278,0.0592054,0.7438927,0.11817595395266588,1.0
Deep-layer intratelencephalic,MGE interneuron,LAMA2,ITGA1,1.0381886,0.0,1.0433037,0.3377333889116142,1.1844929033978129,0.06218946,0.6592294,0.11817595395266588,1.0
Deep-layer intratelencephalic,MGE interneuron,EFNB2,EPHA3,2.0974615,0.0,3.956952,0.1671850300075552,0.1250312414315018,0.021253014,0.79024506,0.4999698531769684,1.0
Hippocampal CA1-3,Deep-layer intratelencephalic,VEGFA,NRP1,1.2298791,1.0,1.2986721,-0.06330247426803598,-1.2098462356661381,0.0130180465,0.6833775,1.0,1.0
Hippocampal CA1-3,Deep-layer intratelencephalic,SEMA3E,NRP1,1.1543121,1.0,1.0428919,-0.042233306265000686,-0.6120619752563541,0.016019484,0.65918505,1.0,1.0
Hippocampal CA1-3,Deep-layer intratelencephalic,PDGFB,ADGRV1,1.3640459,1.0,1.0590935,-0.06884204681002051,-2.758570235824921,0.012742758,0.6609146,1.0,1.0
Hippocampal dentate gyrus,MGE interneuron,EFNA5,EPHA3,2.1750283,1.0,4.1791563,-0.20326251793952554,-0.5405580259198102,0.010521392,0.7947372,1.0,1.0
CGE interneuron,Astrocyte,LGALS1,PTPRC,3.1084154,0.0,2.5350776,1.14708330169241,3.798223260108175,0.113617264,0.7509673,0.0027355990894058733,1.0
CGE interneuron,Astrocyte,EFNB2,PECAM1,1.6458611,0.0,2.6840196,0.5072725699009677,2.7484506220929834,0.08533374,0.7562675,0.05305158048054569,1.0
CGE interneuron,Astrocyte,CCN2,ITGAM,1.4759951,0.0,1.1677244,0.8970678997974096,4.422107972680101,0.23794459,0.6717684,0.0016328389743463876,1.0
Astrocyte_2,Upper-layer intratelencephalic,VEGFA,NRP1,1.901983,0.0,3.59261,0.3507842785393057,1.0514746140848286,0.036012758,0.78212714,0.11817595395266588,1.0
Astrocyte_2,Upper-layer intratelencephalic,TNC,PTPRB,2.1072493,0.0,3.7112954,0.6874902271364528,3.0084024194533785,0.12587792,0.7848836,0.006203017310145715,1.0
Astrocyte_2,Upper-layer intratelencephalic,EFNB2,EPHA3,2.056643,0.0,3.1869187,0.11474994994646326,0.4423594639278958,0.01711712,0.77174544,0.9322851881568953,1.0
Deep-layer intratelencephalic,Hippocampal dentate gyrus,PDGFB,ADGRV1,1.4468863,1.0,1.0442303,-0.04944474584111174,-2.553334450427031,0.012563927,0.6593292,1.0,1.0
Deep-layer intratelencephalic,Hippocampal dentate gyrus,EFNB2,EPHA3,1.9883649,0.0,3.354175,0.12248291011602087,-0.023201178533647226,0.018015463,0.77621937,0.7689842281426196,1.0
Deep-layer intratelencephalic,Astrocyte,EFNB2,PECAM1,2.1254215,0.0,4.1114364,0.7236033105132643,3.0168150985982867,0.130716,0.79340154,0.004459004804627688,1.0
CGE interneuron,Upper-layer intratelencephalic,VEGFA,NRP1,1.1650372,1.0,1.0220062,-0.11034396415839445,-1.0458836552799633,0.010244713,0.656909,1.0,1.0
